id,moclients,moincome,tuclients,tuincome,weclients,weincome,thclients,thincome,frclients,frincome,saclients,saincome,suclients,suincome
15,2.384615385,945.6840979,1.807692308,1331.534771,3,1273.512301,2.038461538,922.449759,1.480769231,702.2351218,2.346153846,1194.037903,0.134615385,21.93866925
16,1.230769231,476.529054,1.788461538,502.2567001,2.634615385,1768.978476,1.288461538,378.577021,1.980769231,578.6045054,2.884615385,1961.995825,0.134615385,15.05656537
17,2.173076923,752.8331755,1.365384615,626.3960838,2.038461538,710.9576911,1.75,1078.635597,1.365384615,695.7734579,1.25,518.5265942,0.153846154,23.80860716
18,2.942307692,1232.26311,2.25,1131.635389,2.403846154,1168.997484,3.365384615,1423.237091,3.115384615,1791.509016,2.173076923,731.6146253,0.25,33.84558537
19,2.346153846,1014.379216,1.5,367.6241205,3,1949.347931,2.461538462,2235.750274,1.403846154,313.9513017,2.75,1443.474164,0.346153846,53.89531651
20,2.769230769,1023.679659,2.173076923,968.9782761,1.134615385,318.9299875,2.942307692,1344.98565,1.769230769,759.7941623,1.153846154,713.3873589,0.25,29.58070656
21,2.057692308,807.6885722,1.615384615,727.0572113,1.615384615,703.4673257,1.596153846,539.1815893,1.423076923,431.467754,1.615384615,768.5646911,0.153846154,22.03799786
22,2.75,1339.050372,2.057692308,1328.692673,2.596153846,795.5848561,2.365384615,1228.21884,1.75,1636.835155,2.576923077,971.6699903,0.134615385,30.88429792
23,2.538461538,1093.518541,1.307692308,941.8880538,2.596153846,5147.565088,2.519230769,1424.877178,1.288461538,750.5209747,2.307692308,882.4026457,0.269230769,37.690024
24,2.480769231,827.7084497,2.711538462,576.962816,2.788461538,1128.668381,2.807692308,986.9103499,2.961538462,2159.26307,2.153846154,746.8550262,0.134615385,30.01450263
25,2.519230769,780.8745604,2.538461538,672.2198634,2.134615385,719.1990292,2.057692308,684.4008683,2.384615385,796.1611048,1.961538462,603.7351249,0.115384615,22.35540864
26,1.923076923,616.6677738,2.423076923,1220.430129,2.173076923,788.0309507,1.480769231,683.0360874,2.480769231,1915.460183,2.423076923,1197.551723,0.153846154,20.83224852
27,2.307692308,661.2187873,2.980769231,1314.963698,1.403846154,812.2166585,2.076923077,507.6676268,2.519230769,1097.915401,1.25,442.2638741,0.038461538,6.370262602
28,2.384615385,1254.75967,3.557692308,1462.461626,2.019230769,662.7087131,2.115384615,614.318725,2.769230769,1051.316996,1.961538462,654.3496406,0.173076923,52.21527442
29,1.211538462,515.8757702,2.019230769,660.5752268,3.134615385,1321.378825,1.692307692,974.2568989,2.153846154,717.6372268,2.75,887.6412083,0.115384615,22.1956319
30,2.326923077,1015.143909,2.153846154,6404.180147,1.5,799.6819791,2.096153846,1001.895787,1.961538462,4560.872837,1.461538462,821.6909231,0.173076923,25.80285309
31,1.692307692,834.7026207,2.884615385,1055.459091,3.038461538,1514.361346,1.769230769,824.391211,2.519230769,708.9447801,2.980769231,1354.180107,0.076923077,12.56667256
32,2.961538462,1579.295119,1.903846154,676.5518957,1.865384615,600.0906316,3.346153846,1425.411096,2.019230769,880.8464593,1.519230769,505.0416311,0.269230769,48.02258317
33,1.903846154,1315.475829,1.923076923,1391.611226,1.519230769,1307.228529,1.980769231,1608.711095,2.307692308,1247.560197,1.653846154,1818.360199,0.173076923,26.32742441
34,2.923076923,1347.266314,3,1318.541314,1.5,939.9831947,2.730769231,1468.275322,2.826923077,1167.719424,1.134615385,600.4264183,0.230769231,55.8262693
35,1.884615385,580.8732485,2.634615385,1028.219236,1.807692308,583.0979178,1.423076923,333.0674794,2.769230769,1452.146049,1.865384615,661.3144887,0.153846154,26.37588922
36,2.25,806.0971586,2.230769231,1125.903217,1.442307692,508.202046,2.115384615,690.5799173,2.365384615,1058.703701,1.269230769,634.8685221,0.173076923,29.24150759
37,1.5,685.560594,2.442307692,991.2924737,2.980769231,1688.088444,1.115384615,479.8118801,2.288461538,974.6216741,3.192307692,1289.604532,0.076923077,16.2154304
38,3.365384615,1088.785712,2.038461538,463.5212508,3.480769231,1669.37594,3.480769231,1415.028211,1.769230769,399.522053,3.057692308,1112.608304,0.288461538,38.05194914
39,2.326923077,709.3919603,2.192307692,1040.03406,1.038461538,232.4889637,2.5,675.4198791,2,1000.672515,1.115384615,369.4673315,0.096153846,12.4958182
40,1.461538462,1000.450639,3.115384615,1082.04272,2.307692308,1263.857376,1.269230769,332.8568589,3.173076923,889.4878547,2.192307692,741.7474191,0.076923077,11.16523758
41,2.307692308,1001.958832,3.326923077,1727.469604,2,601.5602287,2.346153846,634.3682816,2.942307692,1352.393522,2.019230769,783.1847542,0.115384615,33.07734699
42,2.288461538,868.0913982,2.692307692,1821.064645,2.365384615,1228.063979,2.038461538,965.0178843,2.423076923,2003.644851,2.230769231,890.7937284,0.096153846,11.3090849
43,1.25,535.0603603,1.557692308,574.4114833,1.961538462,1549.938157,1.423076923,361.8162104,1.903846154,835.8708071,1.673076923,1274.771354,0.096153846,10.56067434
44,3.038461538,1096.74982,1.961538462,794.6658792,1.942307692,513.316867,2.692307692,1230.116018,2.019230769,659.1972947,1.365384615,385.4271726,0.269230769,32.1718257
45,1.230769231,534.1396296,1.576923077,1030.47174,2.307692308,754.9750923,1.153846154,1365.674988,1.442307692,780.0405598,2.192307692,1067.120214,0.076923077,13.48288847
46,2.365384615,939.763135,1.634615385,596.0075896,4.692307692,2253.491046,1.884615385,841.42239,1.557692308,512.3565861,4.269230769,1972.500772,0.173076923,31.38978562
47,1.807692308,930.6204559,1.903846154,1221.587425,1.519230769,2062.493835,1.961538462,1919.990376,1.596153846,799.6562315,1.269230769,651.3838114,0.173076923,29.53130122
48,2.365384615,1288.312375,2.096153846,1106.35776,2.615384615,1226.594891,1.846153846,710.6574597,2.057692308,2015.552826,2.75,2042.814963,0.192307692,29.7260522
49,1.826923077,719.8034829,1.115384615,407.5821044,2.576923077,1027.515698,2.076923077,961.1783737,1.096153846,628.7127058,1.980769231,725.6629559,0.211538462,42.9712049
50,2.076923077,722.094276,2.307692308,1085.947945,2.192307692,2209.288964,2.480769231,1292.192123,2.288461538,828.1060428,2.038461538,910.010683,0.115384615,14.33009213
51,3.634615385,1758.661352,2.115384615,1314.04699,1.25,336.6287355,2.730769231,1773.477639,2.076923077,1367.531047,1.269230769,516.7179813,0.288461538,58.48984663
52,3.269230769,1253.625186,2.442307692,1108.916893,2.769230769,994.8260983,3.25,1073.16764,2.538461538,924.6632639,2.653846154,1060.821604,0.307692308,45.12468899
53,1.769230769,992.1005392,1.442307692,515.4228932,2.076923077,512.2917672,2.25,871.6299429,1.192307692,326.6716033,2.365384615,859.9147463,0.134615385,23.30821087
54,2.057692308,746.1606553,3.769230769,1385.12123,2.115384615,741.7576084,1.538461538,412.7015162,3.538461538,1081.21581,1.576923077,546.3035214,0.134615385,26.28324656
55,3.5,1341.834351,2.269230769,1175.262432,1.903846154,767.5946074,2.923076923,1084.555028,1.923076923,804.9335343,1.711538462,814.1853544,0.192307692,28.64768608
56,1.615384615,462.3904767,2.788461538,1914.563653,1.884615385,540.4047343,1.826923077,561.7358698,2.923076923,1265.224364,1.865384615,839.8373378,0.134615385,12.30712058
57,2.480769231,886.1113821,2.134615385,876.8791297,1.25,522.7044431,2.096153846,1142.432355,2.480769231,1352.627309,1.923076923,1074.678602,0.230769231,195.0643755
58,2.326923077,767.671263,2.076923077,869.2780132,1.942307692,960.8795053,2.019230769,573.5526463,2.403846154,923.1104442,2.346153846,1252.662021,0.134615385,23.81471174
59,2.153846154,589.1480271,2.711538462,1049.879655,1.884615385,602.2353604,2.442307692,831.5321204,2.596153846,936.5842568,1.153846154,347.0848382,0.134615385,18.96052023
60,2.5,1059.743602,2.173076923,558.5922346,1.846153846,752.3651983,1.807692308,673.7095639,2.634615385,797.7943462,1.711538462,900.6133959,0.307692308,79.76253602
61,2.192307692,4674.015081,1.807692308,897.0937166,2.442307692,952.3852552,1.596153846,653.4796866,2.038461538,4612.441872,2.596153846,1571.66812,0.153846154,32.89664747
62,1.807692308,1480.268796,2.5,1073.854431,1.884615385,952.1199035,1.923076923,1502.348581,2.326923077,933.1040584,1.365384615,1373.583068,0.134615385,20.30479177
63,1.692307692,561.476181,2.653846154,2532.836716,2.173076923,1726.219738,1.461538462,1173.031231,2.730769231,1347.130377,1.961538462,1043.249202,0.115384615,17.34120832
64,1.288461538,504.6565544,1.865384615,1160.124189,2.961538462,1908.008948,1.826923077,1247.474057,1.423076923,706.7508331,2.769230769,1315.34584,0.057692308,8.546678653
65,2.519230769,3002.747192,1.134615385,1653.076338,1.942307692,3460.098986,2.269230769,1838.915801,1.192307692,2176.942278,1.673076923,2428.275467,0.134615385,28.42978692
66,3.423076923,1929.744844,2.826923077,6545.775296,1.615384615,1896.940868,3.230769231,1805.487022,2.75,9326.015997,1.096153846,1609.56724,0.192307692,29.13246575
67,1.576923077,740.291842,1.846153846,734.2996252,2.423076923,793.1849423,1.519230769,872.3927164,1.865384615,772.3214878,2.096153846,980.6387104,0.153846154,38.2927369
68,0.826923077,389.892682,1.461538462,509.8858394,1.307692308,558.3290692,1.326923077,522.7059274,1.846153846,1220.097621,1.230769231,630.0822918,0.038461538,6.040860423
69,1.826923077,784.4854877,1.788461538,812.1806519,1.711538462,673.7427366,2.019230769,1031.589081,1.711538462,625.3127587,1.326923077,507.1579072,0.134615385,32.12758224
70,1.923076923,1095.724681,2.134615385,870.3014334,1.711538462,779.0375542,1.903846154,1113.179323,2.307692308,1314.28581,1.769230769,819.3198855,0.134615385,27.41277937
71,2.788461538,1169.339771,2.519230769,2227.95233,1.480769231,665.3572753,2.615384615,843.7095937,2.019230769,1862.744116,1.173076923,378.8409026,0.134615385,35.56720386
72,3.076923077,1929.390327,2.865384615,913.6938569,1.653846154,1095.657937,3.038461538,2149.416041,2.365384615,659.2845226,1.5,1107.985628,0.269230769,75.55864266
73,1,451.4579505,1.961538462,595.2692158,1.115384615,768.2893438,1.038461538,524.5048207,2.038461538,680.7988884,1.038461538,403.8962364,0.057692308,6.485155595
74,1.538461538,986.5816615,3.423076923,1552.9386,1.788461538,1165.327971,1.5,712.4152516,4.076923077,2046.583326,1.442307692,728.5909135,0.096153846,20.94919712
75,1.096153846,390.8005214,1.596153846,390.3589796,1.653846154,869.8023908,0.923076923,266.5776555,1.807692308,572.1494583,1.653846154,695.4720495,0.076923077,15.04324044
76,3.211538462,1399.592499,2.846153846,1131.306321,2.903846154,1466.649024,3.115384615,1587.63353,3.173076923,1702.956754,2.538461538,1205.092155,0.307692308,42.37274418
77,2.519230769,1472.330823,1.557692308,804.5481826,0.884615385,392.0061384,2.442307692,1386.04137,1.634615385,1048.195686,1.019230769,476.3263788,0.326923077,75.4798634
78,2.192307692,2667.353616,1.923076923,630.278797,2.519230769,1191.998582,2.480769231,1423.630837,2.096153846,720.5843914,2.288461538,1278.936213,0.153846154,22.39618736
79,3.442307692,1146.148472,2.192307692,644.6832373,2.057692308,579.5688129,3.25,1081.346309,2.019230769,548.4068689,1.980769231,694.3961906,0.192307692,32.66724016
80,1.846153846,914.6912578,1.730769231,2024.724739,2.269230769,1194.429634,1.653846154,902.5445287,1.211538462,1626.719058,2.403846154,1140.939419,0.153846154,44.81458422
81,2.038461538,1083.035683,2.961538462,911.4685672,2.173076923,961.8822494,2.192307692,1151.349951,3.057692308,1456.877063,2.25,1376.069256,0.115384615,30.86419344
82,1.538461538,508.6504511,2.557692308,2005.975293,2.903846154,1266.135128,1.326923077,1432.647279,2.307692308,1448.771079,3,1306.315931,0.115384615,16.80007399
83,1.519230769,480.2753254,2.211538462,627.8611444,1.615384615,696.5186127,1.288461538,369.814567,1.846153846,538.3027739,1.557692308,785.5288878,0.134615385,17.27864087
84,2.788461538,1621.095003,2.923076923,2825.487564,1.673076923,1965.269929,2.807692308,2316.836889,2.903846154,9485.25795,1.442307692,1354.348314,0.211538462,51.59003249
85,1.346153846,557.7342858,1.711538462,1056.117451,2.038461538,871.8896446,1.365384615,432.7824417,1.788461538,976.6879413,2,996.1755313,0.057692308,7.100274814
86,1.634615385,453.3487897,2.769230769,954.6470019,1.788461538,735.5078247,1.615384615,418.4861526,2.865384615,1047.884176,2.057692308,879.4065561,0.115384615,15.22503915
87,1.903846154,859.7842116,2.230769231,1325.006836,2.75,1204.625116,1.692307692,918.8139138,2.057692308,1358.684246,2,676.2656142,0.134615385,34.09686905
88,2.653846154,1032.76713,1.25,421.4986688,0.942307692,297.1654957,2.596153846,1332.136865,1.019230769,282.2480806,0.846153846,319.3538508,0.307692308,54.62596789
89,2.423076923,1228.862733,1.826923077,994.0237537,1.365384615,760.4087382,2.153846154,790.1129829,1.807692308,809.1138738,0.865384615,326.6100728,0.211538462,31.94969132
90,1,313.561932,1.480769231,585.5873498,1.942307692,1155.498381,1.076923077,360.4591338,1.269230769,471.0623175,1.5,532.8320303,0.115384615,17.39840682
91,2.423076923,2896.774423,1.75,1978.184667,2.75,2089.275402,2.692307692,3138.01045,1.75,1190.77392,2.384615385,3984.886462,0.25,68.09680919
92,2.076923077,1089.925236,2.134615385,2402.864447,2.673076923,3191.359873,2.442307692,1594.184635,1.961538462,1321.070616,2.5,2005.287464,0.211538462,452.362938
93,2.884615385,1204.554135,2.769230769,1256.516198,1.288461538,582.6158173,2.596153846,1147.944724,2.846153846,1199.270463,1.326923077,767.7240807,0.25,42.10204539
94,2.269230769,588.1896938,2.076923077,988.73611,1.634615385,1114.291971,2.346153846,623.0689783,2.115384615,1139.588255,1.326923077,592.040327,0.115384615,12.38729424
95,1.519230769,735.3228885,2.961538462,1601.87973,1.692307692,696.5701984,1.75,1327.969092,2.269230769,1283.414226,1.807692308,762.7872469,0.096153846,17.93824115
96,1.692307692,569.6990041,2.173076923,825.5071143,1.076923077,439.7660223,1.75,672.8097169,2.038461538,803.8704938,1.307692308,635.1251121,0.096153846,17.21143463
97,1.980769231,1032.180475,2.25,899.7578406,1.365384615,424.8492396,2.25,1483.838856,1.711538462,560.1909495,1.480769231,442.7567837,0.134615385,52.10910095
98,2.153846154,1378.468284,1.711538462,637.7029089,4.211538462,2614.84964,1.807692308,1062.580642,1.75,821.8835864,3.711538462,1815.475004,0.057692308,10.5552434
99,2.442307692,8025.429692,2.211538462,4444.237617,1.923076923,6734.1804,2.711538462,9570.659153,2.057692308,6258.819555,1.942307692,3503.053696,0.153846154,48.94205283
100,2.326923077,1228.44175,1.903846154,816.6379539,1.903846154,1217.323626,2.461538462,1088.108483,2.211538462,1281.072576,2.115384615,1503.967819,0.076923077,9.939724118
101,2.269230769,1136.572016,1.076923077,681.911985,1.365384615,365.3304824,2.365384615,1100.61574,1.307692308,434.2037491,1.076923077,319.2563942,0.173076923,28.05383296
102,1.230769231,462.4865562,1.846153846,729.5533176,1.884615385,585.3085608,1.173076923,465.9065394,1.538461538,575.2481893,1.673076923,702.7780833,0.134615385,20.73602731
103,1.942307692,782.231995,2.673076923,1368.359954,3.230769231,1452.030673,1.769230769,832.0709557,2.615384615,1126.380559,3.288461538,1388.346585,0.153846154,29.69525837
104,1.826923077,740.8830318,1.942307692,845.7207412,2.307692308,1545.512156,1.730769231,504.4518618,1.865384615,796.0868415,2.461538462,2419.618372,0.153846154,19.95743887
105,1.653846154,500.247449,1.923076923,850.6651649,2.230769231,917.3996616,1.826923077,675.0776019,1.673076923,897.696575,2.019230769,702.1567179,0.153846154,17.73698024
106,2.230769231,857.9807129,3.230769231,1307.222138,2.865384615,1131.11464,2.057692308,951.0990797,3.307692308,1410.576997,2.826923077,839.33837,0.173076923,23.04647499
107,1.480769231,694.9453162,1.788461538,621.3579165,1.192307692,822.410596,0.75,237.2601424,1.961538462,1031.879942,1.076923077,325.287226,0.153846154,49.8381401
108,1.807692308,640.6069361,2.557692308,961.7349893,0.923076923,229.5772782,2.192307692,896.395285,2.25,999.6490375,0.615384615,251.9091557,0.153846154,35.76724396
109,2.307692308,1424.351862,2.961538462,2886.505863,2.442307692,1086.317716,2.173076923,980.7618028,2.461538462,1416.644793,2.25,931.5450651,0.134615385,18.73062605
110,1.865384615,1194.007874,2.865384615,1009.24892,2.192307692,634.5640043,2.557692308,1637.524584,3,1138.209786,2.288461538,900.9918852,0.134615385,17.16697978
111,1.846153846,3830.068251,2.5,1840.255764,1.557692308,889.4260177,1.788461538,4257.644093,2.538461538,1581.404907,1.019230769,716.4213808,0.134615385,38.9523463
112,2.807692308,963.012563,1.923076923,647.8015506,1.5,413.4756977,2.673076923,1023.013843,2.115384615,759.0007402,1.230769231,325.0503825,0.192307692,26.5733028
113,2.769230769,3355.156884,2.576923077,4224.406299,2.346153846,4385.17065,2.038461538,3636.004504,2.980769231,6616.380576,1.942307692,1405.780439,0.096153846,21.03418069
114,2.076923077,1209.652584,1.596153846,817.1832062,2.711538462,1216.72321,1.846153846,761.1011536,1.307692308,734.6278026,2.307692308,961.1561845,0.173076923,37.73399677
115,1.788461538,636.6559257,1.788461538,607.449799,2.673076923,1137.373967,1.923076923,949.4017495,1.653846154,491.059283,2.134615385,799.1451703,0.096153846,12.28078536
116,1.596153846,461.8097303,1.211538462,290.6635233,1.961538462,2044.422827,1.730769231,731.7316052,1.25,325.621695,1.653846154,1802.779512,0.115384615,17.22216585
117,1.730769231,835.58919,1.673076923,514.4079048,1.865384615,726.0326676,1.576923077,572.7242688,1.423076923,417.2490753,1.826923077,877.5494928,0.038461538,18.15650309
118,1.769230769,800.7947616,1.826923077,652.3285915,1.115384615,308.6489094,1.538461538,634.8027602,2.288461538,1327.185252,1.076923077,552.7756343,0.230769231,38.47496042
119,2.384615385,4479.776383,2.096153846,1072.272099,2.634615385,1381.621961,2.173076923,1207.610884,2.134615385,1325.244424,2.076923077,1547.537587,0.192307692,32.45713072
120,2.25,1509.711902,1.25,488.3744521,2.192307692,1196.532231,2.461538462,1380.589014,0.596153846,261.4148208,1.5,708.1163282,0.211538462,35.63458619
121,2.653846154,1962.377207,2.846153846,979.39499,3.75,2735.810144,3.019230769,3086.907625,3.307692308,5332.221405,3.692307692,4181.537206,0.173076923,37.70799389
122,2.480769231,1011.820212,2.096153846,801.0978911,2,609.3912941,2.307692308,891.386807,2.269230769,1104.577953,1.923076923,594.4520948,0.25,41.98333046
123,1.442307692,353.2021013,1.653846154,499.117784,2.365384615,1593.016604,1.25,276.5577599,1.480769231,505.3169317,2.153846154,1181.939528,0.134615385,16.66363506
124,1.903846154,753.8448199,2.211538462,969.0808416,2.480769231,808.7125392,1.942307692,793.5421891,2.403846154,856.1188997,2.596153846,900.5837884,0.211538462,26.59954651
125,2.557692308,875.8062633,2.673076923,1298.882456,2.096153846,1162.86442,2.076923077,803.6478368,1.826923077,964.9599265,1.865384615,1073.174069,0.173076923,31.46914903
126,2.115384615,859.0992371,2.057692308,1077.636551,1.980769231,626.9019516,2.096153846,1049.972737,1.711538462,768.8278162,1.173076923,807.2460716,0.211538462,40.18986064
127,1.884615385,828.8847681,2.307692308,1810.391501,1.5,825.7923236,1.788461538,735.4073032,1.788461538,980.1918481,1.423076923,860.2225979,0.134615385,29.83257197
128,1.442307692,352.8483585,1.019230769,365.7139131,1.980769231,704.7949305,1.711538462,455.8451069,1,352.4895277,1.692307692,730.1807644,0.076923077,7.968356605
129,2.307692308,684.1537629,1.653846154,613.3154219,2.807692308,1170.361327,1.884615385,595.6316662,2.173076923,897.7623354,1.923076923,694.1922722,0.153846154,19.43098909
130,1.615384615,719.6183238,1.75,813.0248608,1.711538462,471.7838174,1.442307692,1140.431331,1.442307692,978.6723841,1.538461538,340.5117414,0.192307692,41.86994076
131,1.961538462,722.4322321,2.269230769,935.755353,3.173076923,1690.983971,1.903846154,724.4599309,1.884615385,582.2989784,2.980769231,1489.832737,0.173076923,18.56287024
132,2.134615385,865.3810671,2.076923077,1020.398064,2.211538462,703.8154924,1.692307692,519.6876481,2,1038.818105,2.153846154,682.8524262,0.134615385,47.13536526
133,2.096153846,679.6094873,1.807692308,697.6819398,1.730769231,1051.407952,2.076923077,600.1917289,1.288461538,475.3094202,1.230769231,754.4148223,0.153846154,18.78083166
134,1.365384615,558.1342906,1.346153846,579.2615677,1.326923077,588.3835236,1.076923077,270.6582215,1.134615385,608.4827959,1.326923077,800.6506194,0.115384615,15.49634591
135,1.75,671.0639807,2.75,872.0918645,2.307692308,708.9520861,1.423076923,709.0314947,2.807692308,901.4215735,2.384615385,1230.641794,0.076923077,15.41591452
136,1.826923077,857.205951,2.211538462,876.8636268,1.730769231,487.0326307,1.75,494.9842984,2.153846154,964.6910342,1.673076923,449.5450729,0.153846154,38.68096419
137,1.653846154,786.8818683,0.865384615,314.9069074,2.153846154,944.4363765,1.788461538,654.3919846,0.961538462,390.0703184,2.269230769,1254.483843,0.173076923,26.5189549
138,2.384615385,1476.494642,1.538461538,1426.587115,2.230769231,1217.609488,2.442307692,1045.454552,1.230769231,990.9848547,2.134615385,1425.568852,0.269230769,45.03915965
139,2.576923077,805.0412706,3.019230769,1121.293868,3.096153846,1269.331194,2.980769231,841.3301814,3.057692308,1064.654554,2.903846154,1012.48673,0.230769231,26.68736033
140,2.230769231,743.9108862,3,987.0827673,2.653846154,1060.606493,2.403846154,1400.212079,3.057692308,1145.572718,2.769230769,1124.79915,0.211538462,31.32837998
141,2.076923077,834.6909692,1.961538462,1045.598636,2.942307692,1485.525443,2.115384615,1215.745662,2.134615385,1225.248279,2.326923077,1015.447395,0.153846154,15.24891521
142,2.115384615,877.2167567,1.634615385,543.7043027,3.230769231,1235.010933,2.153846154,769.742727,1.846153846,679.8570608,3.038461538,1641.351895,0.134615385,26.38810276
143,2.173076923,759.2192847,1.557692308,403.2597451,2.192307692,767.0047539,1.730769231,606.7026323,1.384615385,453.8574588,2.230769231,730.7936986,0.173076923,18.7796613
144,1.211538462,431.9134152,2.057692308,1000.061561,1.807692308,800.4505624,1.346153846,521.2003107,2.057692308,998.3913364,1.807692308,892.391481,0.057692308,44.51467811
145,2.634615385,1658.604552,1.384615385,595.4399616,3.846153846,1988.040944,2.326923077,1651.744308,1.711538462,1212.830109,3.461538462,1345.970412,0.230769231,49.03691309
146,0.903846154,268.353172,1.192307692,1147.030089,1.826923077,875.3953905,0.942307692,368.9801699,0.980769231,519.9446547,1.807692308,549.9418653,0.076923077,7.861544301
147,2.269230769,934.0192089,3.673076923,1807.02831,3.211538462,1331.802488,2.711538462,1183.827385,3.5,2334.87042,2.807692308,1004.523092,0.230769231,44.98873066
148,2.096153846,735.0143699,2.615384615,1247.270343,1.903846154,726.1757589,2.096153846,658.3592756,1.673076923,711.3690728,1.942307692,915.4558837,0.192307692,22.6868882
149,2.538461538,989.2177066,2.019230769,1100.167851,3,1204.833574,2.269230769,864.366161,2.076923077,1554.658234,3.115384615,2795.222993,0.192307692,31.7853525
150,1.826923077,1193.376704,2.442307692,1594.101529,2.807692308,1626.820189,1.480769231,907.9817502,2.365384615,866.5740612,2.384615385,1876.328817,0.134615385,32.67683018
151,2.5,912.5534212,2.346153846,809.8888134,2.461538462,975.9309184,2.307692308,1087.438335,2.269230769,804.4805084,2.230769231,942.4880631,0.211538462,34.76590067
152,1.25,1292.014144,2.153846154,1329.86055,1.730769231,829.6267883,1.923076923,2041.950269,2.211538462,1206.114884,1.673076923,703.1872932,0.134615385,121.7194457
153,2.557692308,1099.377456,3.711538462,2325.951027,2.134615385,2181.778586,3,1536.952488,4.019230769,2377.882652,1.769230769,958.3578191,0.211538462,27.47033855
154,2.192307692,927.1876033,2.019230769,829.7932946,2.980769231,1143.029153,2.25,866.6509267,2.038461538,1006.164844,2.961538462,1054.096842,0.173076923,21.64710296
155,3.057692308,1374.902999,3.057692308,2071.983039,1.903846154,991.4863501,2.865384615,1000.24123,2.615384615,1553.24113,1.923076923,736.0035903,0.230769231,47.46492253
156,3.288461538,5953.677323,2.038461538,1628.792745,3.057692308,6206.136412,2.807692308,1028.720058,1.480769231,1180.335083,2.326923077,1084.959512,0.326923077,45.49274908
157,1.788461538,640.4051045,2.538461538,1476.902671,2.673076923,878.634961,2.173076923,1022.488466,2.192307692,1454.398142,2.211538462,680.6494086,0.230769231,28.76553365
158,1.826923077,635.4301293,1.653846154,711.1676021,3.326923077,1174.346048,2,705.7978512,1.5,521.2851852,2.961538462,1012.01974,0.115384615,13.06946901
159,1.865384615,1476.2451,1.423076923,761.0624677,2.461538462,1084.15798,1.884615385,738.3596122,1.173076923,571.3592442,2.211538462,961.8182916,0.134615385,36.64994132
160,2.461538462,1071.851045,2.288461538,914.2956546,1.538461538,530.2688636,2.288461538,764.3360591,2.25,1062.105318,1.653846154,643.156954,0.230769231,27.1780847
161,1.346153846,615.0208872,2.365384615,930.6924437,2,693.7491694,1.326923077,596.0120985,2.442307692,1079.870492,1.75,723.4724905,0.134615385,32.13401682
162,1.846153846,606.7450613,2.134615385,716.4296393,1.519230769,576.4059447,1.942307692,829.6739189,1.769230769,420.089148,1.519230769,888.9242786,0.153846154,23.25663893
163,1.961538462,968.8671602,1.807692308,673.1668112,3.019230769,1169.908235,2.269230769,1778.90077,1.846153846,738.5541578,2.673076923,1139.924473,0.115384615,26.40883757
164,2.538461538,1319.055547,2.461538462,728.9565713,1.75,577.2996929,2.057692308,1169.574476,1.653846154,516.2833773,1.461538462,525.6425842,0.269230769,49.84041819
